year,group,index,name,type,performers,note,
2011,,4,《午夜电话亭》,小品,李小冉 邵峰,,
2011,,5,《吉祥颂》,幸福大家庭,安达组合 内蒙古民族歌舞剧院,,蒙古族
2011,,5,《数花》,幸福大家庭,宁夏歌舞团,,回族
2011,,5,《美丽的姑娘》,幸福大家庭,广西艺术学院舞蹈学院,,壮族
2011,,5,《刀郎麦西来甫》,幸福大家庭,新疆艺术剧院歌舞团,,维族
2011,,5,《欢歌起舞》,幸福大家庭,西藏山南地区扎囊县农牧民演员 西藏日喀则地区民族艺术团,,藏族
2011,,6,《美好时代》,小品,黄海波 海清,,
2011,,7,《晃管》,杂技,中国铁路文工团杂技团,,
2011,,8,《爱我就抱抱我》,儿童歌舞剧,林妙可 仔仔 豆豆 小宝,,
2011,,9,《"聪明"丈夫》,小品,黄宏 陈数 孙涛 凯丽,,
2011,,10,《年年有鱼》,魔术,傅琰东 董卿,,
2011,,11,《想家》,我要上春晚,任月丽（西单女孩）,,
2011,,11,《春天里》,我要上春晚,旭日阳刚,,
2011,,11,《我们工人有力量》,我要上春晚,深圳民工歌舞团 塔沟武校,,
2011,,12,《独家录制》,杂技相声,李菁 何云伟,,
2011,,13,《兰亭序》,歌曲,周杰伦 林志玲,,
2011,,14,《穿越》,魔术,丁建忠 林志玲,,
2011,,15,《还钱》,相声剧,冯巩 牛莉 小宋佳 刘金山,,
2011,,16,《星火相传梨园美》,戏曲,于魁智 李胜素 孟广禄 袁慧琴 何赛飞 张欣怡（豫剧3岁）等,,
2011,,17,《四海之内皆兄弟》,相声,大山 艾迪 夏天 李天翼 梅友 茹丝,,孔子学院5位学员
2011,,18,《新房》,小品,蔡明 刘威 宋阳 徐囡楠,,
2011,,19,《高车踢碗》,杂技,沈阳军区前进杂技团,,
2011,,20,《同桌的你》,小品,赵本山 王小利 李琳 小沈阳,,
2011,,21,《非常1加1》,混搭,李咏 金琳琳 邓雯,,
2011,,22,《众里寻你》,歌曲,韩红,,
2011,,23,《旗帜更鲜艳》,歌曲,谭晶,,
2011,,24,《幸福赞歌》,歌舞,张也 阎维文,,
2011,,25,《今夜北方飘着雪》,歌曲,蔡国庆 江涛 吕继宏 佟铁鑫,,
2011,,26,《因为有你》,歌舞,祖海 汤灿 王丽达 常思思,,
2011,,27,《康定情歌》,新民乐组合,容祖儿（香港地区） 古巨基（香港地区）,,
2011,,27,《青春舞曲》,新民乐组合,玖月奇迹,,
2011,,27,《阿诗玛》《赶圩归来阿哩哩》,新民乐组合,郑钧 吴彤,,
2011,,28,《爱爱爱》《向往》《收藏》《我是火焰》,歌舞新势力,方大同 萧敬腾 李健,,
2011,,29,《难忘今宵》,歌曲,李谷一 王莉 张大伟 张妮 薛皓垠,,
2012,,1,童谣,开场,邓鸣贺,,
2012,,2,《欢乐中国年》,大拜年,朱军 李咏 撒贝宁 李思思 董卿 毕福剑 李谷一 王珞丹 蔡卓妍 冯绍峰,,
2012,,2,《闹秧歌》,大拜年,胡宝善 胡军,,一家
2012,,2,《小拜年》,大拜年,胡海泉（一家） 陈羽凡 白百何,,夫妇
2012,,2,《采茶舞曲》,大拜年,沙溢 胡可,,夫妇
2012,,2,《祝福你》,大拜年,张卫健 张茜,,夫妇
2012,,3,《鼓韵龙腾》,绛州鼓乐,山西绛州鼓乐团,,
2012,,4,《小合唱》,群口相声,王宏伟 佟铁鑫 吕继宏 刘和刚 周炜,,
2012,,5,《金蛇狂舞》《龙的传人》,创意钢琴,李云迪 王力宏,,
2012,,6,《万物生》,歌曲,萨顶顶,,
2012,,7,《天网恢恢》,小品,蔡明 王宁 常远 郭丰周,,
2012,,8,《龙凤呈祥》,舞蹈,李倩 张傲月领舞,,
2012,,9,《回家过年》,短片,,,
2012,,10,《好久没回家》,歌曲,陈坤,,
2012,,11,《叫一声爸妈》,歌曲,宋祖英,,
2012,,12,《荆轲刺秦》,小品,黄宏 沙溢 邵峰,,
2012,,13,《空山竹语》,杂技,李振宇 左朝峰 袁飞,,
2012,,14,《追爱》,民族歌舞,雷佳 沙呷俊楠 中国邮政艺术团,,
2012,,15,《今天的幸福》,小品,沈腾 黄杨 艾伦,,
2012,,16,《因为爱情》,歌曲,王菲 陈奕迅,,
2012,,17,《魔术》,魔术,刘谦 董卿,,
2012,,18,《天鹅湖》,现代芭蕾,俄罗斯TODES舞团,,
2012,,19,《爱的代驾》,小品,冯巩 牛莉 闫学晶,,
2012,,20,《把幸福给你》,歌曲,孙楠,,
2012,,21,《面试》,小品,郭冬临 魏积安 何军 傅浚淇,,
2012,,22,《戏迷一家亲》,戏曲节目,刘佩琦 李明启 高长志 张杰等,,
2012,,23,《奋斗》,相声,曹云金 刘云天,,
2012,,24,《新贵妃醉酒》,歌曲,李玉刚,,
2012,,25,《春晚记忆》,短片,,,
2012,,26,《冬天里的一把火》,致敬30年,金美儿,,
2012,,26,《故乡的云》,致敬30年,费翔,,
2012,,26,《爱的奉献》,致敬30年,韦唯 吴秀波,,
2012,,26,《常回家看看》,致敬30年,蔡国庆 王珞丹,,
2012,,26,《前门情思大碗茶》,致敬30年,李谷一,,
2012,,26,《我的中国心》,致敬30年,张明敏,,
2012,,27,《雀之恋》,舞蹈,杨丽萍 王迪,,
2012,,28,《大爱》,歌曲,刘欢,,
2012,,29,《我要回家》,歌曲,朱之文,,
2012,,30,《老妈妈》,舞蹈,四川广元老妈妈艺术团,,
2012,,31,《好人就在身边》,歌曲,谭晶,,
2012,,32,《远方的家》,歌曲,张也,,
2012,,33,零点跨年仪式,零点仪式,董卿 朱军 李咏 毕福剑 邓鸣贺,,
2012,,34,《中国美》,歌曲,玖月奇迹 玉米提 万玛尖措 薛一村子 赛娜等,,
2012,,35,《除夕的传说》,创意儿童节目,韩庚,,
2012,,36,《机器人总动员》,儿童节目,哈尔滨工业大学机器人创新基地,,
2012,,37,《舞动冰凌》,舞蹈,吉林省歌舞团,,
2012,,38,《思乡曲》,歌曲,蒋大为,,
2012,,39,《眷恋》,水晶球舞蹈,胡启志,,
2012,,40,《天下一家》,歌曲,王莉 廖昌永,,
2013,,1,《欢歌庆新春》,开场联唱,中央电视台48位主持人,,
2013,,2,《中国味道》,歌曲,凤凰传奇,,
2013,,3,《十二生肖》,歌曲,王力宏,,
2013,,4,《我要上春晚》,小品,周炜 刘大成 石头 张尧 张玉娇 丁德龙 张学敏 孙朝阳,,
2013,,5,《琴筝和鸣》,创意器乐演奏,雅尼 常静等,,
2013,,6,《想跳就跳》,小品,蔡明 潘长江等,,
2013,,7,《春暖花开》,歌曲,那英,,
2013,,8,《剪花花》,创意儿童节目,邓鸣贺 邓鸣璐 中国舞蹈家协会南方舞蹈学校,,
2013,,9,《这事不赖我》,相声,曹云金 刘云天,,
2013,,10,《茉莉花》,歌曲,宋祖英 席琳·迪翁,,中外合作
2013,,11,《我心永恒》,歌曲,席琳·迪翁,,
2013,,12,《大城小事》,小品,王宁 常远 艾伦,,
2013,,13,《嫦娥》,歌曲,李玉刚 景海鹏 刘旺 刘洋,,航天员助演
2013,,14,《抱喜》,歌曲,陈慧琳,,
2013,,15,《甲板上的马头琴》,歌曲,王宏伟,,
2013,,16,《少年中国》,武术,赵文卓 范龙飞 侯英岗等,,
2013,,17,《你摊上事儿了》,小品,秦海璐 孙涛 方清平 王茜华,,
2013,,18,《冰与火》,杂技,赵丽 张权,,
2013,,19,《一辈子朋友》,歌曲,杨坤 张靓颖,,
2013,,20,《今天的幸福2》,小品,沈腾 玛丽 杜晓宇 王琦,,
2013,,21,《幸福》,歌曲,毛阿敏,,
2013,,22,《魔琴》,魔术,刘谦等,,
2013,,23,《山路十八弯》,直通春晚,阿普萨萨,,
2013,,24,《我是一只小小鸟》,直通春晚,许艺娜,,
2013,,25,《我爱你中国》,直通春晚,平安,,
2013,,26,《火》,土耳其风情舞蹈,土耳其火舞舞蹈团,,
2013,,27,《风吹麦浪》,歌曲,孙俪 李健,,
2013,,28,《净土》,歌曲,孙楠,,
2013,,29,《滴答》,留声2012,李晨 侃侃,,
2013,,29,《我的歌声里》,留声2012,杜淳 曲婉婷,,
2013,,30,《指尖与足尖》,创意乐舞,郎朗 侯宏澜,,
2013,,31,相声,相声,郭德纲 于谦,,
2013,,32,《迎来春色换人间》,京剧,于魁智 托马斯（加拿大）,,中外合作
2013,,33,《给我你的爱》,歌曲,林宥嘉 张杰,,
2013,,34,《我爱你中国》,歌曲,汪峰,,
2013,,35,《家人》,歌曲,谭晶,,
2013,,36,《美丽中国》,歌曲,沙宝亮 徐千雅,,
2013,,37,《中国范儿》,歌曲,玖月奇迹,,
2013,,38,《东西南北大拜年》,相声,赵炎 逗笑 逗乐 大新 程刚 张钢 张华伟 张攀 刘铨淼,,
2013,,39,《搭把手不孤单》,相声剧,冯巩 郭冬临 阎学晶,,
2013,,40,《Super Shero》,歌曲,S.H.E,,
2013,,41,《冬天里的一把火》,歌曲,吴克群 《梦想合唱团》宁波队,,
2013,,42,《难忘今宵》,歌曲,李谷一 张英席 白丽莎（澳大利亚） 茹丝（肯尼亚） 李天翼（匈牙利） 吴孟天（美国）等,,孔子学院学生
2014,,1,《春晚是什么》,开场短片,姚晨 葛优 吴秀波 范伟 成龙 姚明 李雪健 张嘉译 林丹等,,VCR演出
2014,,2,《想你的365天》,开场歌曲,李玟 张靓颖 沙宝亮 林志炫,,
2014,,3,《欢歌》,歌舞,韦晴晴 萨其拉 马小明 玉米提 次仁央宗,,
2014,,4,《群发的我不回》,歌曲,郝云,,
2014,,5,《扰民了您》,小品,蔡明 华少 大鹏 岳云鹏 穆雪峰,,
2014,,6,《万马奔腾》,舞蹈,黎星 孙科 朱晗 曾明 张傲月等,,
2014,,7,《时间都去哪儿了》,歌曲,王铮亮,,
2014,,8,《我的要求不算高》,歌曲,黄渤,,
2014,,9,《扶不扶》,小品,沈腾 马丽 杜晓宇,,
2014,,10,《倍儿爽》,歌曲,大张伟,,
2014,,11,《剑心书韵》,创意武术,成龙 王巍堡 山东省莱州中华武校,,
2014,,12,《最好的夜晚》,歌曲,梁家辉 陈慧琳,,
2014,,13,《空空拜年》,腹语,刘成,,
2014,,14,《张灯结彩》,歌曲,阿宝 王二妮,,
2014,,15,《英雄组歌》,歌舞,中央芭蕾舞团 孙楠 王芳 总政歌舞团,,
2014,,16,《光荣与梦想》,歌曲,总政歌舞团,,
2014,,17,《符号中国》,创意舞蹈,匈牙利Attraction舞团,,
2014,,18,《玫瑰人生》,歌曲,苏菲·玛索 刘欢,,中法合作
2014,,19,《说你什么好》,相声,曹云金 刘云天,,
2014,,20,《小马欢腾》,舞蹈,麒麟BABY等,,
2014,,21,《同光十三绝》,京剧,于魁智等,,
2014,,22,《我就这么个人》,小品,冯巩等,,
2014,,23,《情非得已》,歌曲,庾澄庆 李敏镐,,中韩合作
2014,,24,《魔幻三兄弟》,创意形体秀,何子君等,,
2014,,25,《团圆饭》,魔术,YIF,,
2014,,26,《答案》,歌曲,杨坤 郭采洁,,
2014,,27,《人到礼到》,小品,郭冬临 牛莉,,
2014,,28,《梦蝶》,杂技,张婉 李童,,
2014,,29,《老阿姨》,歌曲,韩磊,,
2014,,30,《百花争妍》,舞蹈,李倩 林晨,,
2014,,31,《我的中国梦》,歌曲,张明敏,,
2014,,32,《天下黄河九十九道湾》,歌曲,王向荣,,
2014,,33,《套马杆》,歌曲,乌兰图雅 乌日娜,,
2014,,34,《天耀中华》,歌曲,姚贝娜,,
2014,,35,《年味儿》,曲韵串串烧,张国立等,,
2014,,36,《野蜂飞舞》,创意器乐,朗朗,,
2014,,37,《站在高岗上》,歌曲,汪小敏,,
2014,,38,《在那遥远的地方》,歌曲,华晨宇,,
2014,,39,《康定情歌》,歌曲,肖懿航,,
2014,,40,《青春舞蹈》,歌曲,李琦,,
2014,,41,《卷珠帘》,歌曲,霍尊,,
2014,,42,《难忘今宵》,歌曲,李谷一 蒋大为 蔡国庆 关牧村等,,
2015,,1,《四世同堂合家欢》,开场歌曲组合,,,
2015,,1,《春节序曲》,开场歌曲组合,雷恪生 陶玉玲 张凯丽 韩童生 佟大为 关悦 张俊豪,,
2015,,1,《别看我只是一只羊》,开场歌曲组合,张俊豪,,
2015,,1,《新年快乐》,开场歌曲组合,佟大为 关悦,,
2015,,1,《今夜无眠》,开场歌曲组合,张凯丽 韩童生,,
2015,,1,《闹秧歌》,开场歌曲组合,李光羲 杨洪基 刘秉义 于淑珍 耿莲凤 朱明瑛 关牧村 邓玉华,,
2015,,2,《中华好儿孙》,歌曲,张丰毅 段奕宏 朱亚文,,
2015,,3,《喜乐街》,小品,贾玲 沙溢 李菁 瞿颖,,
2015,,4,《万事如意》,明星反串闹新春,陶喆,,
2015,,4,《小镇姑娘》,明星反串闹新春,张也,,
2015,,4,《三家店》,明星反串闹新春,陈羽凡 胡海泉,,京剧选段
2015,,4,《奔跑》,明星反串闹新春,于魁智,,
2015,,4,《最炫小苹果》,明星反串闹新春,筷子兄弟 凤凰传奇 北京群众艺术馆,,
2015,,5,《我忍不了》,相声,岳云鹏 孙越,,
2015,,6,《自古英雄出少年》,创意儿童节目,王浩 王芊千 孟子钦 田正 张家兴 山东省莱州中华武校,,
2015,,7,《回家的路》,歌曲,刘德华,,
2015,,8,《车站奇遇》,小品,蔡明 潘长江 穆雪峰,,
2015,,9,《当你老了》,歌曲,莫文蔚,,
2015,,10,《拉住妈妈的手》,歌曲,刘和刚,,
2015,,11,《小棉袄》,小品,冯巩 高晓攀 尤宪超 张小斐,,
2015,,12,《青花瓷》,杂技,邓洪富 汤小燕 陈思洋 四川省遂宁市杂技团,,
2015,,13,《纸牌幻想》,魔术,周家宏,,
2015,,14,《多远都要在一起》,歌曲,邓紫棋,,
2015,,15,《投其所好》,小品,沈腾 马丽 杜晓宇,,
2015,,16,《丝路霓裳》,舞蹈,中国东方演艺集团,,
2015,,17,《丝路》,歌曲,那英,,
2015,,18,《江山如画》,武术,张震 吴京 冉千鑫 孙瑛 黄雪晴 梁壁荧 乔良帅 河南塔沟少林武术学校,,
2015,,19,《高手在民间》《星光大道》,小品,毕福剑 杨帆 杨子一 孙丽霞 周丽珍 李立秋 贺东,,草根明星
2015,,20,《锦绣》,非遗创意节目,李宇春,,
2015,,21,《一定找到你》,小品,郭冬临 刘涛 郭丰周 富俊淇 吴江 于健,,
2015,,22,《梨园芳华》,戏曲集萃,迟小秋 吕洋 郭伟等,,
2015,,23,《共筑中国梦》,歌曲,廖昌永 殷秀梅,,
2015,,24,《社区民警于三快》,小品,孙涛 邵峰 宋阳 李菁菁等,,
2015,,25,《从前慢》,歌曲,刘欢 郎朗 吕思清,,
2015,,26,《乡愁》,歌曲,雷佳,,
2015,,27,《人间天河》,歌曲,韩磊 阿鲁阿卓,,
2015,,28,《把心交给你》,歌曲,莫华伦 吕薇 中国传媒大学合唱团,,
2015,,29,《大地春晖》,56个民族创意服装秀,杨月秋 李飞 孟庆旸等,,
2015,,30,《圈子》,相声,周炜 武宾,,
2015,,31,《幸福家家有》,歌曲,陆毅 鲍蕾 陆雨萱,,
2015,,32,《搭把手》,歌曲,孙楠,,
2015,,33,《强军战歌》,歌曲,阎维文 中国人民解放军三军仪仗队,,
2015,,34,《这不是我的》,相声,苗阜 王声,,
2015,,35,《时代的勇气》,歌曲,张英席 王莉,,
2015,,36,《难忘今宵》,歌曲,李谷一 全国观众代表,,
